"species","Cohort","average_pi","num_sites","num_samples","aggregate_across_pi","pairwise_across_pi"
"Alistipes_sp_59510"," HMP",0.00378787486906,12073,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00431000507273,29195,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00361680535704,58634,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00600011375349,7227,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00406584355313,3172,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00680744952957,2282,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00298865973111,1225358,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00374168137589,1568,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00158456303629,2414378,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00376131996016,1042,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00241288997167,2417747,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00173275575421,9158,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.000668480448415,814533,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00138984035358,2292599,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00321921557175,231683,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00450879860291,29717,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.000417170860761,961183,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00283999085493,9228,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00358590610872,531,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00207031655923,45067,44,0.016228405031,0.0154656203092
"Alistipes_sp_59510"," HMP",0.00228662436871,54256,44,0.016228405031,0.0154656203092
"Alistipes_shahii_62199"," African",0.00331097618977,102389,7,0.0120331959316,0.01525060563
"Alistipes_shahii_62199"," African",0.0094210482616,47518,7,0.0120331959316,0.01525060563
"Alistipes_shahii_62199"," African",0.0040162728107,64847,7,0.0120331959316,0.01525060563
"Alistipes_shahii_62199"," African",0.000713845992359,2449720,7,0.0120331959316,0.01525060563
"Alistipes_shahii_62199"," African",0.00326458746234,213210,7,0.0120331959316,0.01525060563
"Alistipes_shahii_62199"," African",0.00868050012417,37138,7,0.0120331959316,0.01525060563
"Alistipes_shahii_62199"," African",0.00288442573191,100015,7,0.0120331959316,0.01525060563
"Akkermansia_muciniphila_55290"," HMP",0.000452507953309,2265775,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000474456156394,1864167,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000504193216047,10150,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000652590818689,176306,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00398847369362,3328,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0023988899161,117832,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00201713064055,2188226,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000781387516203,2308257,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0134614605318,1840,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00299849171013,337691,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00265076836616,2312838,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00131694930097,2053669,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00526582869994,529311,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000801260094912,1543067,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00176060149939,284547,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0012315194451,144190,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00414398967152,2261307,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00221471188639,2405,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000713519988715,1896988,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000788979717628,175343,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000373414028066,2225828,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0034006335563,192749,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0170171385686,1282,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00339867944015,2149549,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00149982915369,11074,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00180377324247,2190477,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00397221729381,3788,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00106564327612,1746935,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0104178514817,1856,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00141568328487,2210095,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00172830917839,12848,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0120180195685,947,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00130231413602,2195643,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00187735015052,112069,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00245372730307,554655,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00117897862551,664073,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000845191250573,79074,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00129598969266,992100,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000581482216055,2065359,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000380163233168,2372535,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000342124951674,2009977,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0020962899136,2093740,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000825049217728,6196,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000755927018767,450734,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00561877957608,2033,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000659845385808,48193,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00275658935117,2213077,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00132773054849,68563,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00301826141601,238671,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00300104283524,1907162,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00187609542723,2465364,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00282662914223,623761,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0021235918508,2231467,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00217802116852,2221619,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00354203629876,6575,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0024798414762,252038,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00231091195726,2459673,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.002574288141,261718,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000816664253504,747436,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00200396541445,328720,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00261683129348,1891208,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00329024252155,846146,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0103082263833,97,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00124993383406,387359,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00104856149382,1189755,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00183494268558,1241105,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00187767232516,2308931,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00266371291048,2262093,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00103990597361,89597,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00244392575746,12166,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00350507291184,1185130,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000454006341353,1422177,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00178173228083,2382225,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00358347783014,2085,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00221994619808,703,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00107640391417,162296,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0,187,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00136689576662,4485,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000560761600507,2117741,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000632093473021,21923,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00825976963258,1933,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000478976091721,13549,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000689246117904,1627231,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00142083579359,2235432,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00395199939499,2439541,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000696142578579,2378881,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000549099639897,2192128,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00443576774773,2298482,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00168930576202,2091445,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00648109218688,1658,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00187936829829,2290158,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00339264934151,2188274,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.000753651767105,1247105,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00148635414827,2357977,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.0030211045825,2297730,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00319675917005,2384124,97,0.0279418851205,0.0268624537203
"Akkermansia_muciniphila_55290"," HMP",0.00311642819064,292,97,0.0279418851205,0.0268624537203
"Alistipes_senegalensis_58364"," African",0.0090327032431,36159,1,0.0251171237481,0.0251171237481
"Alistipes_finegoldii_56071"," African",0.00204002854896,439234,4,0.0190543314563,0.018559933664
"Alistipes_finegoldii_56071"," African",0.00313929381728,53613,4,0.0190543314563,0.018559933664
"Alistipes_finegoldii_56071"," African",0.000745421308383,1271817,4,0.0190543314563,0.018559933664
"Alistipes_finegoldii_56071"," African",0.000504678012446,2305108,4,0.0190543314563,0.018559933664
"Alistipes_putredinis_61533"," African",0.00140502945291,515494,3,0.0034733101606,0.0034192307673
"Alistipes_putredinis_61533"," African",0.00211548985582,14152,3,0.0034733101606,0.0034192307673
"Alistipes_putredinis_61533"," African",0.000928398365216,286950,3,0.0034733101606,0.0034192307673
"Alistipes_onderdonkii_55464"," African",0.000701819448444,2354724,1,0.0304770459752,0.0304770459752
"Akkermansia_muciniphila_55290"," African",0.000574564421777,2274135,3,0.0328559314178,0.0328507330787
"Akkermansia_muciniphila_55290"," African",0.00162817204085,6602,3,0.0328559314178,0.0328507330787
"Akkermansia_muciniphila_55290"," African",0.000671873255119,2226529,3,0.0328559314178,0.0328507330787
"Bacteroides_cellulosilyticus_58046"," HMP",0.000563904664443,4888204,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000670167515054,1901679,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000612797274071,4513536,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000939513205427,4919412,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00340734786735,105553,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00122112888033,4676082,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00304084032463,26828,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00230377828258,57669,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00151513181828,4316831,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000668070757242,33843,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00495677794266,31030,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000987779059329,494063,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000899881705086,4451413,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00154704207044,4714376,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00829292721357,123430,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00225133653822,4783866,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000622625729676,4599417,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00451169063144,4091,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00122790296016,4707148,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00507716028873,2821224,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00150682556828,4203908,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00100618169382,2476627,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00122691539166,4494713,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.0041723368917,3528611,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00205454217381,5524109,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00372975713282,38787,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00131839235469,3367342,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00166397773415,3655005,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000719381151359,4850351,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00109520049263,3760912,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000567130428121,3922798,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00168583335518,4838394,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00279266040087,29342,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000955223893693,4772220,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00248994131636,2843712,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000913397275579,4170133,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00314800969625,171332,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000881706462205,4383823,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00163511535438,5216159,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00187931736636,4498580,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00629138724728,9505,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00167288401991,1028963,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00220841101487,5457452,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00137773901964,4170161,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00921959801652,1887,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.0031827924364,2406978,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00231519109958,4885440,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00166837613156,2106787,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00196309864838,2710560,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00551221365269,9232,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000419236684175,4454509,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000389073524676,2374115,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000435081018169,4352844,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00201526757165,57233,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00164036651638,557825,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000720913419213,4613062,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00147779505748,1040531,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000840764005314,4105750,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00153088354956,4372991,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00151740439944,4144905,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00232920914258,3051067,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00560530762046,98281,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000824095551092,3331389,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000861259488201,4781313,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00518895706171,4589133,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00435706678047,15162,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00182800327782,1577484,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00260514055555,2716975,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000803254293615,5428382,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00104831053603,1509981,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00209546698819,1557396,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00112847318508,5141796,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00297042764026,4066836,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00318520125263,1508859,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00091015582079,3460364,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00165633442645,4626669,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00275876106508,4265068,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.0028474491376,5011200,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00411864569507,67786,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.0011859313182,1942772,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00381546334603,76255,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00512407657823,6133,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00268625889851,4991865,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00225310846515,12376,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00331386171346,5566065,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.0053096858803,8887,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00638541427659,5066318,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00291273752625,5310960,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00963133470705,3724173,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00373146161249,98675,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000712899641236,4834517,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00735344611104,35111,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00189030235138,4086647,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00237346695272,4271117,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.0021236376669,2984948,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000827122836341,4863249,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00322633472937,946172,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00380249871253,50316,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00283381147607,3081197,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00208275324938,8665,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00162122373463,4300695,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00360407889724,105998,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00311618394157,39494,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00346141514933,95106,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000566568826941,4467870,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00303085676995,2562800,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000521735014098,3437208,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00422942357995,41678,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000589239485887,222705,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000441674723244,4519821,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.0030604774201,7604,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000636122583604,5497207,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000971656517809,4161463,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00438445451941,4235253,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000749029453337,1207335,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.0029107750367,5253926,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000532785883661,5173028,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00467819880393,3259767,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00729858500582,6022,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000650459585941,4989256,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000673714965269,4834926,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000751571005933,4988430,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00475436185828,1055682,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00683810371776,49267,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00300556793073,1893269,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00296377948236,5130,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00047307912504,4584133,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00354862055703,22093,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.000662513617276,4552020,136,0.0170245418281,0.0181717245802
"Bacteroides_cellulosilyticus_58046"," HMP",0.00438613573515,11580,136,0.0170245418281,0.0181717245802
