Host A, Host B, Paired Pi
15, 139, 0.0260503859755
15, 140, 0.0240661305514
15, 141, 0.0242644321705
15, 142, 0.0243390290136
16, 17, 0.0313274345195
16, 18, 0.0276749069683
16, 19, 0.0276489682094
16, 20, 0.0274027411545
16, 21, 0.027362062873
16, 22, 0.0267231302395
16, 23, 0.0273784998702
16, 24, 0.0274101171912
16, 25, 0.0282524396203
16, 26, 0.0283512584396
16, 27, 0.0323423730601
16, 28, 0.0274196428361
16, 29, 0.0274400728326
16, 30, 0.0270444329381
16, 31, 0.0293077186302
16, 32, 0.027307738015
16, 33, 0.0272358598736
16, 34, 0.0280561026162
16, 35, 0.0273580731237
16, 36, 0.0274081203159
16, 37, 0.0268967376508
16, 38, 0.0273529019415
16, 39, 0.0274023372805
16, 40, 0.0275712767137
16, 41, 0.0273935509597
16, 42, 0.0271733873793
16, 43, 0.0271309488711
16, 44, 0.0267927479627
16, 45, 0.0273448793708
16, 46, 0.0270962929181
16, 47, 0.0273281313532
16, 48, 0.0274162966919
16, 49, 0.0271382096323
16, 50, 0.0217861644648
16, 51, 0.0220325526045
16, 52, 0.027405538165
16, 53, 0.0273315398058
16, 54, 0.027464442875
16, 55, 0.0324424149308
16, 56, 0.0282817610799
16, 57, 0.0274431446845
16, 58, 0.0274187871174
16, 59, 0.0274024260493
16, 60, 0.0272772817273
16, 61, 0.0285734625153
16, 62, 0.0274808920173
16, 63, 0.0275437085952
16, 64, 0.0267506533465
16, 65, 0.0267816600001
16, 66, 0.0285135475284
16, 67, 0.027813304383
16, 68, 0.0268515293621
16, 69, 0.0275698658601
16, 70, 0.0264882642669
16, 71, 0.0273990517705
16, 72, 0.0273627992353
16, 73, 0.0273482919713
16, 74, 0.025283666761
16, 75, 0.0274000015607
16, 76, 0.0272170495121
16, 77, 0.0274328692708
16, 78, 0.0273839688671
16, 79, 0.0272064372472
16, 80, 0.0316292634442
16, 81, 0.0273841131615
16, 82, 0.0272427698815
16, 83, 0.0286637721876
16, 84, 0.0273419918193
16, 85, 0.0262937804544
16, 86, 0.028473445362
16, 87, 0.0274015519692
16, 88, 0.0282977579653
16, 89, 0.0266593923042
16, 90, 0.0310175041711
16, 91, 0.0273861305889
16, 92, 0.0273894551096
16, 93, 0.0273427026823
16, 94, 0.027368061043
16, 95, 0.0275002362756
16, 96, 0.0272795476035
16, 97, 0.0273601004652
16, 98, 0.0275880834428
16, 99, 0.0273505992976
16, 100, 0.0271740106889
16, 101, 0.0266320316031
16, 102, 0.0276471908343
16, 103, 0.0269027380625
16, 104, 0.0273971002816
16, 105, 0.0301923689029
16, 106, 0.0269826568025
16, 107, 0.0273349012135
16, 108, 0.0299032284597
16, 109, 0.0272705923453
16, 110, 0.0273354181642
16, 111, 0.0278496201682
16, 112, 0.0274316559263
16, 113, 0.0273910874802
16, 114, 0.0273032619893
16, 115, 0.0267216371407
16, 116, 0.0268067325028
16, 117, 0.0270821585733
16, 118, 0.0265804722777
16, 119, 0.0273322466216
16, 120, 0.0273611807439
16, 121, 0.0273579268058
16, 122, 0.0266804837483
16, 123, 0.026140945504
16, 124, 0.0275240503075
16, 125, 0.0271815717709
16, 126, 0.0273589810683
16, 127, 0.0274054963481
16, 128, 0.0274078852317
16, 129, 0.0273428793824
16, 130, 0.0263741085934
16, 131, 0.0258838931918
16, 132, 0.0274163582884
16, 133, 0.0273977175597
16, 134, 0.0274888519999
16, 135, 0.0270946704909
16, 136, 0.0272655118657
16, 137, 0.0253280428147
16, 138, 0.0296015157464
16, 139, 0.0273634815192
16, 140, 0.0268890202005
16, 141, 0.0272867515189
16, 142, 0.0269030057045
17, 18, 0.0341914960775
17, 19, 0.0344425265238
17, 20, 0.0343982635024
17, 21, 0.0343115116424
17, 22, 0.0315154299658
17, 23, 0.0343566074312
17, 24, 0.0344010092584
17, 25, 0.0317929479002
17, 26, 0.0320943256142
17, 27, 0.0356136214201
17, 28, 0.0344072909891
17, 29, 0.0343826672834
17, 30, 0.0336460548396
17, 31, 0.0326821318058
17, 32, 0.0342742139843
17, 33, 0.0341114317704
17, 34, 0.0315600473457
17, 35, 0.0342813733592
17, 36, 0.0343905018563
17, 37, 0.0334062097367
17, 38, 0.0343357127264
17, 39, 0.0343891722222
17, 40, 0.0332325117354
17, 41, 0.0343681761965
17, 42, 0.0335352085395
17, 43, 0.0332454845301
17, 44, 0.0334573223113
17, 45, 0.0343135056004
17, 46, 0.0328184828119
17, 47, 0.0341269746036
17, 48, 0.0343984318321
17, 49, 0.0337214776712
17, 50, 0.0262563829651
17, 51, 0.0267579597829
17, 52, 0.0344060464961
17, 53, 0.0343252088899
17, 54, 0.0341373843199
17, 55, 0.0353798290086
17, 56, 0.0336013437245
17, 57, 0.0343472912886
17, 58, 0.0342830823556
17, 59, 0.0343991421267
17, 60, 0.0340086019329
17, 61, 0.0322794192682
17, 62, 0.0343970859327
17, 63, 0.0343931610185
17, 64, 0.0325727112312
17, 65, 0.0316994118459
17, 66, 0.0318734557341
17, 67, 0.0315138404335
17, 68, 0.0332858221254
17, 69, 0.0344333328555
17, 70, 0.0314657727044
17, 71, 0.0342128989561
17, 72, 0.034341568812
17, 73, 0.034339181409
17, 74, 0.031203555634
17, 75, 0.0343871805902
17, 76, 0.0338604348833
17, 77, 0.0342548137231
17, 78, 0.0343448949881
17, 79, 0.0339835788377
17, 80, 0.0346628897499
17, 81, 0.0342386142864
17, 82, 0.0338477311828
17, 83, 0.0331460115804
17, 84, 0.0342985242445
17, 85, 0.0312695948085
17, 86, 0.0321511313667
17, 87, 0.0343936909345
17, 88, 0.0318089632293
17, 89, 0.0322878385355
17, 90, 0.0344562698794
17, 91, 0.0343525494561
17, 92, 0.0343650840228
17, 93, 0.0336599427475
17, 94, 0.0343661038266
17, 95, 0.0343453065359
17, 96, 0.0342517708471
17, 97, 0.0343462448999
17, 98, 0.0314012769952
17, 99, 0.0343112755121
17, 100, 0.0336560242114
17, 101, 0.032432838611
17, 102, 0.0312613992483
17, 103, 0.0322676440682
17, 104, 0.0343826264987
17, 105, 0.0334033312864
17, 106, 0.0335143075767
17, 107, 0.0342805726962
17, 108, 0.0339076737034
17, 109, 0.0341237408685
17, 110, 0.0342195779132
17, 111, 0.0333981958994
17, 112, 0.0342930280995
17, 113, 0.0343551222057
17, 114, 0.0342348069757
17, 115, 0.0317935661399
17, 116, 0.0334231867312
17, 117, 0.0337197558442
17, 118, 0.0311878151576
17, 119, 0.0342716414681
17, 120, 0.0343482814029
17, 121, 0.0343086439037
17, 122, 0.031450978949
17, 123, 0.0309280315476
17, 124, 0.0343586264835
17, 125, 0.0339887083129
17, 126, 0.0342720604675
17, 127, 0.0344063646813
17, 128, 0.0343985896436
17, 129, 0.0342721426747
17, 130, 0.0306548552302
17, 131, 0.031419937911
17, 132, 0.0343997916015
17, 133, 0.0343949940631
17, 134, 0.0336626954277
17, 135, 0.031069193267
17, 136, 0.0341738068443
17, 137, 0.0317610294199
17, 138, 0.034205083071
17, 139, 0.0316073379636
17, 140, 0.0333568585514
17, 141, 0.0341688136928
17, 142, 0.0330516710861
18, 19, 0.0322192461767
18, 20, 0.0308146889041
18, 21, 0.0300166152102
18, 22, 0.0262509978462
18, 23, 0.0303805214432
18, 24, 0.0308792966597
18, 25, 0.0290975838738
18, 26, 0.0293824440952
18, 27, 0.0366323361397
18, 28, 0.0309823474353
18, 29, 0.030917658238
18, 30, 0.0268146452665
18, 31, 0.0308752905916
18, 32, 0.0294582942999
18, 33, 0.0284287380435
18, 34, 0.0287366477439
18, 35, 0.0298422559561
18, 36, 0.0307908172397
18, 37, 0.0260221557329
18, 38, 0.0300856941449
18, 39, 0.0307465263046
18, 40, 0.0287463453509
18, 41, 0.0305495911824
18, 42, 0.0275255339906
18, 43, 0.0272701714929
18, 44, 0.0252241469884
18, 45, 0.0299104241327
18, 46, 0.0271152304825
18, 47, 0.0290958088591
18, 48, 0.0308965467311
18, 49, 0.0273988126572
18, 50, 0.0175520721094
18, 51, 0.0174321068001
18, 52, 0.0308897993972
18, 53, 0.0298766307107
18, 54, 0.029866006865
18, 55, 0.0360087040555
18, 56, 0.0307633712368
18, 57, 0.0307041044693
18, 58, 0.0302184051378
18, 59, 0.0308192527932
18, 60, 0.0285178652684
18, 61, 0.0297788204547
18, 62, 0.0312293587843
18, 63, 0.0314809079302
18, 64, 0.0259183267669
18, 65, 0.0263540049335
18, 66, 0.0294649345622
18, 67, 0.0283722110615
18, 68, 0.0258603147954
18, 69, 0.0318833220855
18, 70, 0.0256437492164
18, 71, 0.0298005033931
18, 72, 0.0301866155778
18, 73, 0.0300733053663
18, 74, 0.0212866463174
18, 75, 0.0307182099876
18, 76, 0.0279557850581
18, 77, 0.0301626832913
18, 78, 0.0303442943952
18, 79, 0.0280173710478
18, 80, 0.0346718522463
18, 81, 0.0298171051408
18, 82, 0.0280930356482
18, 83, 0.0306634188279
18, 84, 0.0298154533538
18, 85, 0.0251946674892
18, 86, 0.0295730273807
18, 87, 0.0307741089744
18, 88, 0.0291641800382
18, 89, 0.0257451228074
18, 90, 0.034246801493
18, 91, 0.0304042234269
18, 92, 0.0305039600817
18, 93, 0.0283839118255
18, 94, 0.0303717398831
18, 95, 0.0309773656092
18, 96, 0.0291527726948
18, 97, 0.0301957672755
18, 98, 0.0279917262179
18, 99, 0.0299383656774
18, 100, 0.0275763752364
18, 101, 0.025540563709
18, 102, 0.02805426781
18, 103, 0.0265605383518
18, 104, 0.0306686250107
18, 105, 0.0323013851522
18, 106, 0.0264793173672
18, 107, 0.0296820937408
18, 108, 0.032883707413
18, 109, 0.0287078986651
18, 110, 0.0294370753198
18, 111, 0.0296170986982
18, 112, 0.0303392325578
18, 113, 0.0304511766963
18, 114, 0.0292701490951
18, 115, 0.0261655286223
18, 116, 0.0253889263561
18, 117, 0.0270478466209
18, 118, 0.0259939912622
18, 119, 0.0296239783817
18, 120, 0.0302151774184
18, 121, 0.0299743465446
18, 122, 0.0261613695166
18, 123, 0.024974371289
18, 124, 0.0311672900465
18, 125, 0.0278457513288
18, 126, 0.0298055370231
18, 127, 0.0308919662387
18, 128, 0.0308480806097
18, 129, 0.0296991900266
18, 130, 0.0256909374648
18, 131, 0.0236554058028
18, 132, 0.0309069490314
18, 133, 0.0307600464511
18, 134, 0.0289556662147
18, 135, 0.0271000319866
18, 136, 0.0287975650794
18, 137, 0.0196477031843
18, 138, 0.0333407001482
18, 139, 0.0276395754815
18, 140, 0.0260193937249
18, 141, 0.0289386664461
18, 142, 0.0263008599002
19, 20, 0.0355752204803
19, 21, 0.0325116781908
19, 22, 0.026092240152
19, 23, 0.0338814739711
19, 24, 0.0356678268905
19, 25, 0.0291393907884
19, 26, 0.0294441974752
19, 27, 0.037062350285
19, 28, 0.0359175926428
19, 29, 0.0348021421522
19, 30, 0.0262085467244
19, 31, 0.0309934957151
19, 32, 0.031245054266
19, 33, 0.0286694726368
19, 34, 0.0287614051343
19, 35, 0.0318519500216
19, 36, 0.0351895969302
19, 37, 0.0252282441321
19, 38, 0.0331079825603
19, 39, 0.0351509874475
19, 40, 0.0288438959507
19, 41, 0.0343126014122
19, 42, 0.0273171427248
19, 43, 0.0270548370956
19, 44, 0.0238764660085
19, 45, 0.0324422835043
19, 46, 0.0269414746777
19, 47, 0.0298155124919
19, 48, 0.0355117741739
19, 49, 0.0270543203773
19, 50, 0.0170253458522
19, 51, 0.0168209030047
19, 52, 0.0359560419689
19, 53, 0.0326626619892
19, 54, 0.0308990310938
19, 55, 0.0363306458108
19, 56, 0.0311279281952
19, 57, 0.0337335520453
19, 58, 0.0322836635119
19, 59, 0.0356206172774
19, 60, 0.0287412262018
19, 61, 0.0298601934182
19, 62, 0.0352136292324
19, 63, 0.0349571161648
19, 64, 0.0255342269128
19, 65, 0.0261909071192
19, 66, 0.0295183519576
19, 67, 0.0283820368518
19, 68, 0.0251006578037
19, 69, 0.0360808277131
19, 70, 0.0254144427422
19, 71, 0.0311790626142
19, 72, 0.0333356110935
19, 73, 0.0331935734555
19, 74, 0.0202483829874
19, 75, 0.0350704192978
19, 76, 0.0278471296475
19, 77, 0.0319266198655
19, 78, 0.0335161053763
19, 79, 0.0279149604426
19, 80, 0.0349405606918
19, 81, 0.0313842783898
19, 82, 0.0280573594036
19, 83, 0.030866279795
19, 84, 0.0320682658363
19, 85, 0.0249295682204
19, 86, 0.0296423825508
19, 87, 0.0353609131498
19, 88, 0.029208358715
19, 89, 0.025395453547
19, 90, 0.0345577785274
19, 91, 0.0337620390827
19, 92, 0.0341974316582
19, 93, 0.0284533824148
19, 94, 0.0342216952713
19, 95, 0.0337861241458
19, 96, 0.0305152156719
19, 97, 0.0334763314107
19, 98, 0.0279829343992
19, 99, 0.0324282423957
19, 100, 0.0273488096807
19, 101, 0.0251073575474
19, 102, 0.0280491968615
19, 103, 0.0263637812434
19, 104, 0.0348812422488
19, 105, 0.0324746753547
19, 106, 0.0258170599886
19, 107, 0.0316399453459
19, 108, 0.0331991744844
19, 109, 0.0291820551096
19, 110, 0.0307262290322
19, 111, 0.0298482367717
19, 112, 0.0325244847195
19, 113, 0.0338564987637
19, 114, 0.0305755048079
19, 115, 0.025968155431
19, 116, 0.0242096021869
19, 117, 0.0265062241164
19, 118, 0.0258345574085
19, 119, 0.0314515700009
19, 120, 0.0335486903251
19, 121, 0.0324167518679
19, 122, 0.0259979602554
19, 123, 0.0247233575861
19, 124, 0.0341094242636
19, 125, 0.0276113950235
19, 126, 0.0316931439684
19, 127, 0.035973363412
19, 128, 0.0355628702484
19, 129, 0.0315582495256
19, 130, 0.0255423274665
19, 131, 0.0231004686047
19, 132, 0.03557461681
19, 133, 0.0354414548874
19, 134, 0.0291741054238
19, 135, 0.0270432808216
19, 136, 0.0294596018121
19, 137, 0.0176359224911
19, 138, 0.0338404750942
19, 139, 0.0276062711469
19, 140, 0.0252717818858
19, 141, 0.0296893258504
19, 142, 0.0258566095449
20, 21, 0.0234997401936
20, 22, 0.0256295578588
20, 23, 0.022499028097
20, 24, 0.0276526148253
20, 25, 0.0289658771745
20, 26, 0.0292555422043
20, 27, 0.0370785877114
20, 28, 0.0308374459237
20, 29, 0.0303672437574
20, 30, 0.0231275704145
20, 31, 0.030867691268
20, 32, 0.0182747086963
20, 33, 0.0216559535945
20, 34, 0.0285850437224
20, 35, 0.0243855407495
20, 36, 0.0271064440814
20, 37, 0.0225791831452
20, 38, 0.0186315999815
20, 39, 0.0255360855719
20, 40, 0.0281202810778
20, 41, 0.0249062036704
20, 42, 0.0254771247671
20, 43, 0.0257258272904
20, 44, 0.0199870918525
20, 45, 0.0204791715167
20, 46, 0.0260551503911
20, 47, 0.0253975553515
20, 48, 0.0290778967873
20, 49, 0.0242248875781
20, 50, 0.0165151103803
20, 51, 0.0162269944256
20, 52, 0.0241188920441
20, 53, 0.0127207073566
20, 54, 0.0283607998612
20, 55, 0.0363278785732
20, 56, 0.0307119359462
20, 57, 0.0293696149993
20, 58, 0.0277785886506
20, 59, 0.0238955074302
20, 60, 0.0249742025465
20, 61, 0.0296838733061
20, 62, 0.0326771947444
20, 63, 0.0331887356088
20, 64, 0.0244791086455
20, 65, 0.0256914366253
20, 66, 0.0293679167321
20, 67, 0.02817783219
20, 68, 0.0227774165761
20, 69, 0.0355541354162
20, 70, 0.0248714770978
20, 71, 0.0271132634559
20, 72, 0.020539626476
20, 73, 0.0155531199529
20, 74, 0.0188807465456
20, 75, 0.0249391036425
20, 76, 0.0247340596804
20, 77, 0.0281328300175
20, 78, 0.0246404559397
20, 79, 0.0232451114855
20, 80, 0.0349075255551
20, 81, 0.0265165309906
20, 82, 0.0252651273717
20, 83, 0.0306217517646
20, 84, 0.0216004215383
20, 85, 0.0243738116959
20, 86, 0.0294645331938
20, 87, 0.0246519233093
20, 88, 0.0290389119904
20, 89, 0.0245055875024
20, 90, 0.0345062930709
20, 91, 0.024539260539
20, 92, 0.024249673696
20, 93, 0.0268720079985
20, 94, 0.0140363078089
20, 95, 0.030945396724
20, 96, 0.0157913819701
20, 97, 0.0185335111921
20, 98, 0.0277576168443
20, 99, 0.0218223332322
20, 100, 0.0250894128157
20, 101, 0.0240522148981
20, 102, 0.0278491213503
20, 103, 0.0256832377677
20, 104, 0.024494822835
20, 105, 0.0323866821963
20, 106, 0.0231175604891
20, 107, 0.0220246052697
20, 108, 0.0330827654034
20, 109, 0.0231855940868
20, 110, 0.0244349871415
20, 111, 0.029256434799
20, 112, 0.0282858641823
20, 113, 0.0252142991994
20, 114, 0.0213749945944
20, 115, 0.0254061385385
20, 116, 0.0207771269207
20, 117, 0.0231963484311
20, 118, 0.0254168174437
20, 119, 0.0222889068201
20, 120, 0.0183785353674
20, 121, 0.0231337536903
20, 122, 0.0255392105944
20, 123, 0.0242275124497
20, 124, 0.0317073795273
20, 125, 0.0222714873151
20, 126, 0.0247244497642
20, 127, 0.023895012445
20, 128, 0.026866600693
20, 129, 0.023373920715
20, 130, 0.0251937048254
20, 131, 0.0221959125449
20, 132, 0.0291965174272
20, 133, 0.0217694800669
20, 134, 0.0279609463785
20, 135, 0.0267777386696
20, 136, 0.0212061344397
20, 137, 0.0150265329084
20, 138, 0.0337032467779
20, 139, 0.0273082345627
20, 140, 0.0228244406806
20, 141, 0.0228819346044
20, 142, 0.0243730550859
21, 22, 0.0255929587355
21, 23, 0.0229964000144
21, 24, 0.0242457732683
21, 25, 0.0289181252135
21, 26, 0.0291986571821
21, 27, 0.0369468620749
21, 28, 0.0250314585446
21, 29, 0.0269076526111
21, 30, 0.0231453406206
21, 31, 0.0308057171306
21, 32, 0.0206507582826
21, 33, 0.0220601431408
21, 34, 0.0285419868177
21, 35, 0.0239897819478
21, 36, 0.0244646795353
21, 37, 0.0226362596455
21, 38, 0.0214765522428
21, 39, 0.0239213629143
21, 40, 0.0279615160215
21, 41, 0.0239300181398
21, 42, 0.0253310109849
21, 43, 0.025609118771
21, 44, 0.0203191524897
21, 45, 0.0219422921842
21, 46, 0.0259662964714
21, 47, 0.0249950442816
21, 48, 0.0249863826555
21, 49, 0.024135657958
21, 50, 0.0165785916606
21, 51, 0.0163031092791
21, 52, 0.0233954571029
21, 53, 0.0196417801144
21, 54, 0.0276492447742
21, 55, 0.036227548829
21, 56, 0.0305101256024
21, 57, 0.0271569248453
21, 58, 0.0265304273647
21, 59, 0.0234071231933
21, 60, 0.0247259488378
21, 61, 0.0296232806109
21, 62, 0.0287190879747
21, 63, 0.0302521332534
21, 64, 0.0244399094629
21, 65, 0.0256505417441
21, 66, 0.0293211181212
21, 67, 0.0281340240642
21, 68, 0.0228138625268
21, 69, 0.0314687176429
21, 70, 0.0248443816763
21, 71, 0.0262892060769
21, 72, 0.0221890834386
21, 73, 0.020671972937
21, 74, 0.0190110195104
21, 75, 0.0237598286809
21, 76, 0.0245703996027
21, 77, 0.0270179590674
21, 78, 0.0239485756174
21, 79, 0.0232557498605
21, 80, 0.0348175825651
21, 81, 0.0256948267446
21, 82, 0.0250566191471
21, 83, 0.0305086965077
21, 84, 0.0223890370623
21, 85, 0.0243557052768
21, 86, 0.0294073911426
21, 87, 0.0236078963879
21, 88, 0.0289912220891
21, 89, 0.024472014827
21, 90, 0.0343984221387
21, 91, 0.0238615974032
21, 92, 0.0236741639377
21, 93, 0.0266360171398
21, 94, 0.0211232230425
21, 95, 0.0288357591063
21, 96, 0.0193313661977
21, 97, 0.0216038142848
21, 98, 0.0277155510794
21, 99, 0.0225451581859
21, 100, 0.024943860834
21, 101, 0.0240282334086
21, 102, 0.0278106610955
21, 103, 0.0256271299702
21, 104, 0.023662062604
21, 105, 0.0323152441166
21, 106, 0.0231336251132
21, 107, 0.0225612119098
21, 108, 0.0329589932919
21, 109, 0.0232139927525
21, 110, 0.0241168969332
21, 111, 0.0290711815465
21, 112, 0.0268975691051
21, 113, 0.0241783721327
21, 114, 0.0220709366399
21, 115, 0.0253665640574
21, 116, 0.0210087421464
21, 117, 0.0232084691036
21, 118, 0.025387476778
21, 119, 0.0226938416946
21, 120, 0.0215931055486
21, 121, 0.0232133939451
21, 122, 0.0255046407375
21, 123, 0.0242137954242
21, 124, 0.0294517916478
21, 125, 0.0224564999767
21, 126, 0.0242373520205
21, 127, 0.0233688000093
21, 128, 0.0241026072413
21, 129, 0.0233499311178
21, 130, 0.0251723419298
21, 131, 0.0222223645108
21, 132, 0.0249490015266
21, 133, 0.0230456008277
21, 134, 0.0276984430419
21, 135, 0.0267429627927
21, 136, 0.0218320737791
21, 137, 0.0154194295943
21, 138, 0.0335112038054
21, 139, 0.0272604630803
21, 140, 0.0228598103009
21, 141, 0.0229955052438
21, 142, 0.024322180038
22, 23, 0.0256025476251
22, 24, 0.0256429031472
22, 25, 0.0278127417732
22, 26, 0.0278968148733
22, 27, 0.0327848955711
22, 28, 0.0256587249523
22, 29, 0.0257119050367
22, 30, 0.0253089651265
22, 31, 0.0290910277431
22, 32, 0.0255038646727
22, 33, 0.0254455123693
22, 34, 0.0275863477168
22, 35, 0.0256004472232
22, 36, 0.0256443037721
22, 37, 0.025146525901
22, 38, 0.0255621702124
22, 39, 0.0256334289436
22, 40, 0.0264304900721
22, 41, 0.0256266596251
22, 42, 0.025605463212
22, 43, 0.0256561155722
22, 44, 0.0249193546476
22, 45, 0.025557652804
22, 46, 0.0257707868996
22, 47, 0.0256191007427
22, 48, 0.0256565742137
22, 49, 0.0254514243109
22, 50, 0.0198851552303
22, 51, 0.0200186904035
22, 52, 0.0256311460279
22, 53, 0.0255248504439
22, 54, 0.0258776384606
22, 55, 0.0328459753407
22, 56, 0.0274857513859
22, 57, 0.0257356630207
22, 58, 0.0257194928406
22, 59, 0.0256284742058
22, 60, 0.0255785645819
22, 61, 0.0281705946757
22, 62, 0.0257855360282
22, 63, 0.0259108086467
22, 64, 0.0252681199862
22, 65, 0.025661545085
22, 66, 0.0281502402083
22, 67, 0.0272599988518
22, 68, 0.0251208688703
22, 69, 0.0259428060861
22, 70, 0.0252704941561
22, 71, 0.0257153292485
22, 72, 0.0255789323263
22, 73, 0.0255511328928
22, 74, 0.0232921206116
22, 75, 0.0256297829718
22, 76, 0.0255348077377
22, 77, 0.0257609341794
22, 78, 0.0256194837734
22, 79, 0.0254530862513
22, 80, 0.0318752639533
22, 81, 0.0256733899699
22, 82, 0.0255902115166
22, 83, 0.0281579041016
22, 84, 0.0255596432199
22, 85, 0.0250270525211
22, 86, 0.0280545211478
22, 87, 0.0256295334457
22, 88, 0.0278714561964
22, 89, 0.0252304054733
22, 90, 0.0311629161208
22, 91, 0.0256198699708
22, 92, 0.0256200693582
22, 93, 0.0258628405348
22, 94, 0.0255767365843
22, 95, 0.0258487846348
22, 96, 0.025459221971
22, 97, 0.0255711085465
22, 98, 0.026966669709
22, 99, 0.0255702276001
22, 100, 0.0255507135539
22, 101, 0.0251196644557
22, 102, 0.0270806861265
22, 103, 0.0256536680538
22, 104, 0.0256263249218
22, 105, 0.0301565691546
22, 106, 0.0252563786951
22, 107, 0.0255547800655
22, 108, 0.0297783022811
22, 109, 0.0255078032302
22, 110, 0.0255870053211
22, 111, 0.0268419926615
22, 112, 0.0257398678545
22, 113, 0.0256284366693
22, 114, 0.0255154351703
22, 115, 0.0255302547912
22, 116, 0.0249646942747
22, 117, 0.0253446842624
22, 118, 0.0255183565249
22, 119, 0.0255541003311
22, 120, 0.0255722138433
22, 121, 0.0255861932934
22, 122, 0.0255861158461
22, 123, 0.0249102637654
22, 124, 0.0258889023656
22, 125, 0.0254017270056
22, 126, 0.0256069896394
22, 127, 0.0256308981684
22, 128, 0.0256396825186
22, 129, 0.0255749917222
22, 130, 0.0253769788857
22, 131, 0.0242652637589
22, 132, 0.0256560014748
22, 133, 0.025621186437
22, 134, 0.0261272066203
22, 135, 0.0263358323395
22, 136, 0.0254719905071
22, 137, 0.0230437971593
22, 138, 0.0293522187516
22, 139, 0.0265898064129
22, 140, 0.0251565510502
22, 141, 0.0255166696497
22, 142, 0.0253282687338
23, 24, 0.0239666061493
23, 25, 0.0289398523097
23, 26, 0.0292248851117
23, 27, 0.0370169982729
23, 28, 0.0254150060037
23, 29, 0.027856339073
23, 30, 0.0230585492508
23, 31, 0.0308359777746
23, 32, 0.0191418100269
23, 33, 0.0216380085345
23, 34, 0.0285611714404
23, 35, 0.0238290343581
23, 36, 0.0243910069875
23, 37, 0.0225429707187
23, 38, 0.0197497431138
23, 39, 0.0234369671615
23, 40, 0.02802874017
23, 41, 0.0235692799797
23, 42, 0.0253624504088
23, 43, 0.0256395299959
23, 44, 0.0200532461294
23, 45, 0.0207918500126
23, 46, 0.0259934186985
23, 47, 0.0250494022081
23, 48, 0.025284664776
23, 49, 0.0241091413978
23, 50, 0.0165343684768
23, 51, 0.0162504448886
23, 52, 0.0220873257388
23, 53, 0.0165564863549
23, 54, 0.0279278086354
23, 55, 0.0362807066724
23, 56, 0.0306070626336
23, 57, 0.0278655642538
23, 58, 0.0269163184316
23, 59, 0.0222834928995
23, 60, 0.0247408974544
23, 61, 0.0296517306833
23, 62, 0.0300936622783
23, 63, 0.0314580426796
23, 64, 0.0244372734057
23, 65, 0.0256615747468
23, 66, 0.029342831941
23, 67, 0.0281530126961
23, 68, 0.022740063627
23, 69, 0.0331559889838
23, 70, 0.0248472070839
23, 71, 0.0265405961493
23, 72, 0.0209026976245
23, 73, 0.0181929237878
23, 74, 0.0189130037213
23, 75, 0.0231571104285
23, 76, 0.0245703735577
23, 77, 0.0274036823972
23, 78, 0.0236738659307
23, 79, 0.0231150435791
23, 80, 0.0348646046702
23, 81, 0.0258946509223
23, 82, 0.0250891836137
23, 83, 0.0305632721385
23, 84, 0.0215750594252
23, 85, 0.0243535276311
23, 86, 0.029433986441
23, 87, 0.0227934934343
23, 88, 0.0290130029919
23, 89, 0.0244703542582
23, 90, 0.0344545106998
23, 91, 0.0235206289323
23, 92, 0.0231682514169
23, 93, 0.0267198815363
23, 94, 0.018301117315
23, 95, 0.0296647635641
23, 96, 0.017320757594
23, 97, 0.0197960122361
23, 98, 0.0277331682921
23, 99, 0.0217329931716
23, 100, 0.0249627460596
23, 101, 0.0240177089983
23, 102, 0.027826911453
23, 103, 0.0256420476347
23, 104, 0.0230201667228
23, 105, 0.0323513131557
23, 106, 0.023059282556
23, 107, 0.0219059224957
23, 108, 0.0330220381268
23, 109, 0.0230031102827
23, 110, 0.0240262115029
23, 111, 0.0291553065507
23, 112, 0.0273551427826
23, 113, 0.0239933734542
23, 114, 0.0213990022215
23, 115, 0.0253755129503
23, 116, 0.0208059606987
23, 117, 0.0231171068782
23, 118, 0.0253942314323
23, 119, 0.0221217621412
23, 120, 0.0197372969194
23, 121, 0.0227208648958
23, 122, 0.025513249388
23, 123, 0.0242106243507
23, 124, 0.0303691657759
23, 125, 0.0222086189658
23, 126, 0.0241525207352
23, 127, 0.0220147425438
23, 128, 0.0237074270406
23, 129, 0.023003893835
23, 130, 0.0251763873447
23, 131, 0.0221890546535
23, 132, 0.0252285805269
23, 133, 0.0215922988098
23, 134, 0.0278059947883
23, 135, 0.0267558696667
23, 136, 0.0212501485238
23, 137, 0.0151564141653
23, 138, 0.0336095779349
23, 139, 0.0272795259848
23, 140, 0.0227831007264
23, 141, 0.022703695892
23, 142, 0.0243149701636
24, 25, 0.0289713983554
24, 26, 0.0292616510092
24, 27, 0.0370805200099
24, 28, 0.0323873110903
24, 29, 0.0308888261084
24, 30, 0.0232318361953
24, 31, 0.0308721834567
24, 32, 0.0193303885451
24, 33, 0.0219904852555
24, 34, 0.0285905532428
24, 35, 0.024894243425
24, 36, 0.0286327276892
24, 37, 0.0226636683603
24, 38, 0.0203753057707
24, 39, 0.0274680551902
24, 40, 0.0281439744417
24, 41, 0.0261707987477
24, 42, 0.0255377285171
24, 43, 0.0257677337356
24, 44, 0.0201134618927
